GT,sliceID,brainID,neuronArea,cgArea,cgPer,astroArea,ctxArea,infArea,globScore,infPerc
8L,8L.63X.RNAiaSnap 8.31.19 488Ctx Cy3ast Cy5elav 10_33.tif,8L.63X.RNAiaSnap 8.31.19 488Ctx Cy3ast Cy5elav 10,87843.0,21270.0,4413.759989760182,319766.0,229488.0,7711.0,1.9233075323154947,3.3600885449348112
8L,8L.63X.RNAiaSnap 8.31.19 488Ctx Cy3ast Cy5elav 10_34.tif,8L.63X.RNAiaSnap 8.31.19 488Ctx Cy3ast Cy5elav 10,88569.0,22283.0,4528.671678005613,355291.0,214785.0,8183.0,2.1084673873900006,3.809856367995903
8L,8L.63X.RNAiaSnap 8.31.19 488Ctx Cy3ast Cy5elav 10_35.tif,8L.63X.RNAiaSnap 8.31.19 488Ctx Cy3ast Cy5elav 10,90322.0,24983.0,5344.343863625505,370670.0,228453.0,8554.0,2.3393625225431514,3.744315023221407
8L,8L.63X.RNAiaSnap 8.31.19 488Ctx Cy3ast Cy5elav 10_36.tif,8L.63X.RNAiaSnap 8.31.19 488Ctx Cy3ast Cy5elav 10,80354.0,21442.0,4595.518395093589,369128.0,192688.0,7246.0,2.384953082233242,3.760483268288632
8L,8L.63X.RNAiaSnap 8.31.19 488Ctx Cy3ast Cy5elav 10_37.tif,8L.63X.RNAiaSnap 8.31.19 488Ctx Cy3ast Cy5elav 10,74040.0,19405.0,4091.4269452774406,390519.0,176804.0,7814.0,2.3141031567597117,4.419583267346892
8L,8L.63X.RNAiaSnap 8.31.19 488Ctx Cy3ast Cy5elav 10_38.tif,8L.63X.RNAiaSnap 8.31.19 488Ctx Cy3ast Cy5elav 10,75062.0,18303.0,3645.206599166908,423465.0,175295.0,6963.0,2.0794698075626274,3.9721612139536213
8L,8L.63X.RNAiaSnap 8.31.19 488Ctx Cy3ast Cy5elav 10_39.tif,8L.63X.RNAiaSnap 8.31.19 488Ctx Cy3ast Cy5elav 10,527560.0,15818.0,2938.70598642227,441464.0,729748.0,8287.0,0.40270147865047523,1.1355974939294113
8L,8L.63X.RNAiaSnap 8.31.19 488Ctx Cy3ast Cy5elav 10_40.tif,8L.63X.RNAiaSnap 8.31.19 488Ctx Cy3ast Cy5elav 10,587213.0,20276.0,4347.078748893049,78028.0,774032.0,98445.0,0.5616148620332299,12.718466419992971
8L,8L.63X.RNAiaSnap 8.31.19 488Ctx Cy3ast Cy5elav 10_41.tif,8L.63X.RNAiaSnap 8.31.19 488Ctx Cy3ast Cy5elav 10,573929.0,13969.0,3683.323302152473,59050.0,760265.0,80678.0,0.48447887278152657,10.611826139569756
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_0.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,149666.0,64704.0,22003.062433086063,120002.0,465436.0,85786.0,4.727408802302801,18.43132031041862
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_1.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,152083.0,85330.0,25421.601030715185,128708.0,551330.0,102394.0,4.610959140753303,18.572180001088277
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_2.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,160862.0,112069.0,30307.721410168575,106257.0,613472.0,100742.0,4.940359366062115,16.42161337436753
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_3.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,152070.0,131441.0,32362.16541991997,102800.0,628269.0,97996.0,5.151004652453005,15.597777385164635
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_4.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,163204.0,146881.0,34511.026601826576,79821.0,709569.0,89566.0,4.863660419469647,12.622592024172421
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_5.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,150333.0,170349.0,37603.80574810176,73432.0,711591.0,84556.0,5.284468992455183,11.88266855539207
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_6.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,151113.0,167871.0,35415.39431366346,49144.0,728595.0,67612.0,4.860779213920417,9.279778203254208
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_7.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,138415.0,177432.0,36851.576167275234,55573.0,742431.0,74356.0,4.963636508614973,10.015206800362593
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_8.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,123765.0,162936.0,32588.215239175777,59212.0,649358.0,72411.0,5.0185283370922935,11.151167768780859
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_9.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,119466.0,148831.0,28613.442189554997,61701.0,576924.0,59284.0,4.9596553774075955,10.275876891930306
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_10.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,109648.0,128878.0,24491.885301962648,63217.0,533971.0,58519.0,4.586744467763727,10.959209395266784
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_11.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,101765.0,114648.0,22055.638297724672,72848.0,461538.0,49296.0,4.778726409900089,10.68081068081068
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_12.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,112362.0,107037.0,21679.75395468971,57712.0,470475.0,37341.0,4.608056528973847,7.93687230989957
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_13.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,103765.0,89093.0,18416.034728938095,487089.0,426765.0,47921.0,4.315263606185628,11.228896465267772
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_14.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,109951.0,87325.0,19539.758646386093,470857.0,437334.0,51239.0,4.467925806451384,11.71621689601083
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_15.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,99367.0,21787.0,6062.746929899585,449314.0,334826.0,41998.0,1.8107156940917326,12.543231409747152
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_16.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,96952.0,14763.0,4602.91222665168,380100.0,303949.0,48115.0,1.5143699195100757,15.829958315375276
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_17.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,95366.0,21202.0,6169.333762357738,355930.0,295770.0,52189.0,2.0858551449970375,17.64512966156135
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_18.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,99372.0,21251.0,6094.629180893493,279592.0,314305.0,50105.0,1.939081204846723,15.941521770255008
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_19.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,88258.0,18545.0,5597.733690570239,228707.0,279658.0,37566.0,2.0016354585136984,13.432835820895523
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_20.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,83042.0,18225.0,5359.822002324807,205197.0,245841.0,27472.0,2.1801985845830463,11.174702348265749
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_21.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,75954.0,20383.0,5344.626042831913,207221.0,228766.0,24134.0,2.3362851310211803,10.549644615021462
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_22.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,77257.0,20627.0,5402.964137948538,218098.0,247201.0,27095.0,2.185656262696566,10.960716178332612
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_23.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,75364.0,14365.0,4161.218792475728,225706.0,252595.0,22763.0,1.6473876333560553,9.01165897978978
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_24.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,70689.0,12829.0,3606.0745648109437,229851.0,229975.0,24930.0,1.5680289443682764,10.840308729209697
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_25.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,64742.0,9859.0,2872.864319968178,246118.0,222174.0,15816.0,1.2930695400758765,7.118744767614572
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_26.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,62477.0,40246.0,10083.288486121539,245390.0,240788.0,26608.0,4.187620847434896,11.050384570659668
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_27.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,69863.0,40371.0,10174.42661713191,247891.0,236774.0,25603.0,4.297104672443727,10.813264969971364
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_28.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,71547.0,47493.0,12631.016767120393,281494.0,261539.0,21434.0,4.829496467876834,8.195336068425743
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_29.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,64988.0,26329.0,7333.521712623917,292831.0,233894.0,21496.0,3.13540394906407,9.19048799883708
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_30.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,58244.0,36160.0,9491.321927986417,300626.0,219868.0,16867.0,4.316827336395663,7.671421034438845
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_31.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,68355.0,23383.0,6096.101222938386,304874.0,242422.0,19389.0,2.514665015113474,7.998036481837458
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_32.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,68578.0,44902.0,10356.249993622774,317297.0,248822.0,22247.0,4.16211186857383,8.940929660560561
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_33.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,74376.0,47783.0,10366.1444379255,342935.0,259769.0,16411.0,3.9905240571143983,6.317535964645512
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_34.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,72955.0,45369.0,10123.203312428548,351583.0,262741.0,14595.0,3.852921056260176,5.554900072695164
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_35.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,81385.0,43131.0,9391.26619154495,377341.0,272535.0,18031.0,3.445893625238942,6.616030968499459
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_36.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,76165.0,42613.0,9123.968680968143,391693.0,234336.0,16610.0,3.8935411891336127,7.088112795302472
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_37.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,73263.0,38537.0,8118.213234227565,397799.0,232036.0,15883.0,3.498686942641472,6.845058525401231
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_38.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,74582.0,37301.0,7906.23047817027,405143.0,225300.0,15324.0,3.509201277483475,6.801597869507324
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_39.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,85238.0,38433.0,8135.3147853114815,424508.0,234983.0,16984.0,3.46208652766859,7.227756901563091
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_40.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,90698.0,33937.0,7582.708616869571,446592.0,229611.0,17778.0,3.3024152226459407,7.742660412610894
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_41.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,94450.0,37734.0,9632.161681868205,438805.0,234841.0,19303.0,4.10156730803744,8.21960390221469
8L,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1_42.tif,8LaSNAPRNAi5-29 ctx488 astCy3 ElavCy5 20x 1,112180.0,91675.0,23316.531875475623,443855.0,292900.0,20769.0,7.960577629045962,7.090815978149539
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_0.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,79338.0,62647.0,28347.261023026258,180898.0,270735.0,23975.0,10.470482583717015,8.855522928324746
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_1.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,68217.0,40897.0,19220.58689404209,190203.0,195238.0,23177.0,9.844695650458462,11.871152132269334
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_2.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,60822.0,33672.0,15703.360092339652,198960.0,164434.0,16201.0,9.549947147390231,9.852585231764719
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_3.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,52188.0,24468.0,11472.807388829406,200718.0,151192.0,17954.0,7.588237068647419,11.874966929467167
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_4.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,46925.0,20935.0,9811.710708910625,205173.0,127879.0,13059.0,7.672652045222926,10.211997278677499
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_5.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,51261.0,22385.0,10398.317923373059,206415.0,133260.0,11984.0,7.803030109089794,8.992946120366202
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_6.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,52773.0,26230.0,11150.482533042126,214341.0,134098.0,8169.0,8.315174374742448,6.091813449865024
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_7.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,60359.0,28696.0,11894.361825443204,216131.0,170216.0,10162.0,6.987804804156604,5.970061568830192
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_8.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,64425.0,26521.0,10493.99411360631,218125.0,158407.0,9833.0,6.624703525479498,6.207427702058621
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_9.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,70432.0,38355.0,13866.807747766903,211274.0,206213.0,9834.0,6.724507062002348,4.768855503775223
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_10.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,72280.0,37089.0,12818.388304101896,204185.0,206393.0,11890.0,6.210670082852566,5.7608542925389905
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_11.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,64816.0,38356.0,12482.908073361541,201816.0,187394.0,9898.0,6.661316836911289,5.281919378421934
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_12.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,65179.0,34646.0,10328.649921835275,204935.0,175532.0,11200.0,5.884197708586055,6.38060296698038
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_13.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,67112.0,30187.0,8234.140074374647,204951.0,184954.0,9235.0,4.451993508858769,4.99313342777123
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_14.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,69281.0,27760.0,6886.850573024552,210011.0,191124.0,7676.0,3.603341586103552,4.016240765157699
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_15.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,67958.0,31104.0,7319.616121032896,193099.0,191494.0,6289.0,3.8223736101564003,3.2841760055145333
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_16.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,76365.0,31562.0,7230.036431249679,189861.0,211779.0,6347.0,3.413953428455927,2.99699214747449
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_17.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,83260.0,31299.0,6430.287081163511,191786.0,236650.0,7272.0,2.7172140634538393,3.0728924572152967
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_18.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,95194.0,9897.0,2886.343504688006,186168.0,267407.0,6035.0,1.0793821794822147,2.25685939410711
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_19.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,104811.0,32740.0,7191.024237940859,175153.0,291767.0,7443.0,2.464646186148831,2.5510081674761027
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_20.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,132105.0,33731.0,7399.859807740542,179628.0,371459.0,12489.0,1.9921067487234236,3.3621476394433842
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_21.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,147100.0,34479.0,7475.635457016651,164741.0,416559.0,12639.0,1.79461623852003,3.0341440228154952
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_22.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,184290.0,34286.0,7292.475031429692,148204.0,557195.0,18425.0,1.3087832861798276,3.3067418049336412
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_23.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,223155.0,13807.0,3412.3161594775365,135923.0,694771.0,26384.0,0.4911425720816696,3.797510258775913
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_24.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,253481.0,14827.0,3497.4887783733166,123736.0,758619.0,22561.0,0.46103363854231394,2.97395662381248
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_25.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,256334.0,13894.0,3282.653208573634,117485.0,804072.0,19986.0,0.4082536400438809,2.4855983046294363
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_26.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,275697.0,32670.0,5436.497146537529,114886.0,822482.0,27395.0,0.6609867628151777,3.33077198042024
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_27.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,272313.0,31759.0,5647.764173842288,117364.0,841386.0,31892.0,0.6712453230553264,3.79041248606466
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_28.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,292804.0,33651.0,5660.8179977114505,455262.0,890939.0,27219.0,0.6353766080182202,3.055091313771201
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_29.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,292112.0,43309.0,7197.22124345428,521864.0,905344.0,30171.0,0.7949708887952291,3.3325454191997737
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_30.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,307205.0,48645.0,7870.816264607896,546688.0,936897.0,29608.0,0.8400940834059557,3.1602193197331188
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_31.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,325796.0,54370.0,8317.185889017095,547237.0,951180.0,27227.0,0.8744071457575954,2.8624445425681784
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_32.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,326232.0,60954.0,9324.580946064463,564316.0,990837.0,21002.0,0.9410812218421863,2.1196220972773525
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_33.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,322827.0,71268.0,11595.761933124453,597359.0,974721.0,21684.0,1.1896493389518081,2.2246365883160415
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_34.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,345472.0,88595.0,15597.740176954116,605573.0,1004695.0,22565.0,1.5524851001502062,2.2459552401475076
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_35.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,332392.0,101635.0,16467.68444051265,24443.0,995810.0,22743.0,1.6536974363094012,2.2838694128397985
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_36.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,313906.0,126388.0,20276.82206390875,607488.0,941309.0,20932.0,2.154109018814093,2.2237118735718027
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_37.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,339519.0,128672.0,20739.640389765726,624199.0,1003358.0,23669.0,2.0670229758237566,2.358978550029003
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_38.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,313560.0,112945.0,20448.60171779821,14191.0,933570.0,15332.0,2.1903661983352305,1.6422978459033601
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_39.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,310684.0,107565.0,20089.925527564963,17063.0,867959.0,21103.0,2.3146168802403064,2.4313360423706647
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_40.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,330443.0,46382.0,11553.067452927977,13825.0,787579.0,15302.0,1.4669090279105939,1.9429162026920472
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_41.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,332088.0,41111.0,10752.679538555549,9123.0,803805.0,12022.0,1.3377224001537125,1.495636379470145
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_42.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,340585.0,37973.0,9459.119005287335,9730.0,789504.0,12675.0,1.1981090666149046,1.605438351167315
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_43.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,288795.0,41996.0,9464.894654563446,10875.0,675118.0,15865.0,1.401961531845314,2.349959562624608
8L,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1_44.tif,8L.63X.RNAiaSnap 5.31.19 488Ctx Cy3ast Cy5elav 1,238202.0,42500.0,8853.448911708498,12003.0,573907.0,15889.0,1.542662645987677,2.768567032637692
8L,8L.63X.RNAiaSnap 8.31.19 488Ctx Cy3ast Cy5elav 3_0.tif,8L.63X.RNAiaSnap 8.31.19 488Ctx Cy3ast Cy5elav 3,54185.0,11955.0,5875.9315626354355,147456.0,120860.0,4069.0,4.861766972228558,3.366705278835016
8L,8L.63X.RNAiaSnap 8.31.19 488Ctx Cy3ast Cy5elav 3_1.tif,8L.63X.RNAiaSnap 8.31.19 488Ctx Cy3ast Cy5elav 3,53131.0,12668.0,5700.481815167129,162982.0,138308.0,3851.0,4.121585024125234,2.784365329554328
8L,8L.63X.RNAiaSnap 8.31.19 488Ctx Cy3ast Cy5elav 3_2.tif,8L.63X.RNAiaSnap 8.31.19 488Ctx Cy3ast Cy5elav 3,50355.0,15358.0,6042.259556484294,168246.0,125568.0,3819.0,4.8119421799218705,3.0413799694189603
8L,8L.63X.RNAiaSnap 8.31.19 488Ctx Cy3ast Cy5elav 3_3.tif,8L.63X.RNAiaSnap 8.31.19 488Ctx Cy3ast Cy5elav 3,51360.0,20102.0,7524.6729034948885,175341.0,145053.0,5558.0,5.187533455698874,3.8317028948039686
8L,8L.63X.RNAiaSnap 8.31.19 488Ctx Cy3ast Cy5elav 3_4.tif,8L.63X.RNAiaSnap 8.31.19 488Ctx Cy3ast Cy5elav 3,54862.0,24686.0,7928.563343184261,183198.0,166443.0,4817.0,4.763530664061727,2.894083860540846
